Year,JD,Month,Day,Air Temp,Rainfall,Wind Speed,Wind direction,Net SW Radiation,Net LW Radiation ,Net Radiation,,,,,,,
2008,328,11,24,-20.04,0,2.75,211.12,-1.22,-9.73,-10.95,,,,,,,
2008,329,11,25,-15.33,0,3.87,263.34,-0.90,-4.37,-5.27,,,,,,,
2008,330,11,26,-24.38,0,2.16,187.40,-1.55,-18.95,-20.50,,,,,,,
2008,331,11,27,-21.64,0,3.59,114.35,-1.28,-6.76,-8.05,,,,,,,
2008,332,11,28,-20.22,0,1.92,103.71,-0.85,-2.85,-3.70,,,,,,,
2008,333,11,29,-21.98,0,1.70,109.53,-0.79,-0.50,-1.29,,,,,,,
2008,334,11,30,-24.66,0,0.44,208.57,-1.01,-0.44,-1.45,,,,,,,
2008,335,12,1,-14.28,0,3.90,286.86,-0.29,-2.16,-2.45,,,,,,,
2008,336,12,2,-15.14,0,2.37,201.18,-0.67,-6.93,-7.60,,,,,,,
2008,337,12,3,-18.05,0,5.44,112.08,-1.36,-15.39,-16.75,,,,,,,
2008,338,12,4,-13.31,0,5.63,112.73,-0.62,-1.04,-1.66,,,,,,,
2008,339,12,5,-13.87,0,1.62,206.42,-0.66,-3.84,-4.50,,,,,,,
2008,340,12,6,-13.75,0,3.98,79.43,-0.33,-0.01,-0.34,,,,,,,
2008,341,12,7,-11.21,0,3.22,163.05,-0.27,-4.83,-5.10,,,,,,,
2008,342,12,8,-13.82,0,8.20,80.76,0.03,1.28,1.31,,,,,,,
2008,343,12,9,-17.21,0,3.97,73.58,-0.86,-11.63,-12.49,,,,,,,
2008,344,12,10,-19.68,0,5.56,78.53,-0.19,0.88,0.69,,,,,,,
2008,345,12,11,-14.38,0,6.38,89.79,0.22,2.87,3.09,,,,,,,
2008,346,12,12,-14.48,0,2.42,167.16,-0.76,-1.83,-2.59,,,,,,,
2008,347,12,13,-16.08,0,5.26,90.59,0.17,0.03,0.20,,,,,,,
2008,348,12,14,-14.09,0,6.10,94.84,-0.70,-12.39,-13.09,,,,,,,
2008,349,12,15,-11.85,0,1.94,188.75,-0.57,-1.26,-1.83,,,,,,,
2008,350,12,16,-14.69,0,6.48,82.51,-0.30,-2.30,-2.60,,,,,,,
2008,351,12,17,-21.68,0,3.64,188.29,-1.44,-16.24,-17.68,,,,,,,
2008,352,12,18,-25.86,0,1.55,175.67,-1.51,-5.34,-6.86,,,,,,,
2008,353,12,19,-25.08,0,2.67,114.93,-0.97,-2.71,-3.67,,,,,,,
2008,354,12,20,-13.21,0,4.11,216.93,-0.72,-8.01,-8.73,,,,,,,
2008,355,12,21,-4.59,0,9.34,250.31,-1.80,-24.70,-26.50,,,,,,,
2008,356,12,22,-4.72,0,4.30,219.94,-0.57,-5.85,-6.41,,,,,,,
2008,357,12,23,-11.75,0,5.63,112.52,-1.02,-6.84,-7.87,,,,,,,
2008,358,12,24,-15.03,0,10.81,128.60,-1.75,-45.09,-46.84,,,,,,,
2008,359,12,25,-19.12,0,8.62,133.50,-1.62,-44.37,-45.99,,,,,,,
2008,360,12,26,-22.39,0,5.01,172.13,-0.97,-26.18,-27.15,,,,,,,
2008,361,12,27,-13.51,0,2.47,217.87,-0.07,0.25,0.18,,,,,,,
2008,362,12,28,-19.10,0,3.48,111.47,-0.11,-1.65,-1.76,,,,,,,
2008,363,12,29,-26.11,0,6.71,151.72,-0.57,-2.93,-3.49,,,,,,,
2008,364,12,30,-27.93,0,3.85,189.90,-0.72,-2.35,-3.07,,,,,,,
2008,365,12,31,-18.06,0,2.95,237.82,-0.02,-0.81,-0.83,,,,,,,
2008,1,1,1,-19.45,0,5.47,84.50,-0.96,-4.97,-5.93,,,,,,,
2008,2,1,2,-20.07,0,8.32,110.02,-0.47,-4.40,-4.88,,,,,,,
2008,3,1,3,-16.47,0,5.36,171.19,-0.60,-16.90,-17.50,,,,,,,
2008,4,1,4,-15.29,0,2.32,205.62,-0.48,-12.09,-12.58,,,,,,,
2008,5,1,5,-14.84,0,0.91,206.78,-0.89,-0.81,-1.70,,,,,,,
2008,6,1,6,-17.56,0,0.23,177.66,-0.74,-0.74,-1.48,,,,,,,
2008,7,1,7,-25.34,0,0.59,310.85,-1.43,-0.57,-2.00,,,,,,,
2008,8,1,8,-33.45,0,0.07,52.71,-2.51,-0.40,-2.91,,,,,,,
2008,9,1,9,-33.18,0,0.09,27.04,-1.33,-0.36,-1.69,,,,,,,
2008,10,1,10,-26.31,0,4.89,128.10,-1.16,-13.63,-14.78,,,,,,,
2008,11,1,11,-27.47,0,5.28,134.69,-1.51,-38.51,-40.02,,,,,,,
2008,12,1,12,-31.05,0,3.79,116.98,-1.34,-20.27,-21.61,,,,,,,
2008,13,1,13,-31.91,0,3.25,101.34,-0.82,-12.70,-13.52,,,,,,,
2008,14,1,14,-19.61,0,8.62,145.78,-0.35,-13.34,-13.69,,,,,,,
2008,15,1,15,-10.28,0,3.52,177.90,-0.09,-7.22,-7.31,,,,,,,
2008,16,1,16,-12.68,0,1.05,130.97,-0.85,0.96,0.11,,,,,,,
2008,17,1,17,-8.14,0,3.77,56.89,0.12,-0.17,-0.05,,,,,,,
2008,18,1,18,-7.83,0,2.40,87.31,-0.07,-0.17,-0.24,,,,,,,
2008,19,1,19,-11.16,0,8.54,321.03,-0.03,-0.62,-0.64,,,,,,,
2008,20,1,20,-21.59,0,6.78,307.27,-1.13,0.99,-0.14,,,,,,,
2008,21,1,21,-21.56,0,2.38,157.47,-0.90,-1.22,-2.12,,,,,,,
2008,22,1,22,-20.75,0,1.27,192.34,-1.14,-0.52,-1.66,,,,,,,
2008,23,1,23,-20.16,0,1.50,166.47,-1.01,-0.58,-1.59,,,,,,,
2008,24,1,24,-18.47,0,3.20,195.17,-0.77,-0.44,-1.21,,,,,,,
2008,25,1,25,-20.85,0,1.37,111.86,-1.37,-1.04,-2.40,,,,,,,
2008,26,1,26,-20.17,0,1.83,167.13,-0.97,-1.08,-2.04,,,,,,,
2008,27,1,27,-21.35,0,1.45,234.44,-1.72,0.39,-1.33,,,,,,,
2008,28,1,28,-28.53,0,3.17,161.02,-2.34,1.56,-0.78,,,,,,,
2008,29,1,29,-25.56,0,6.36,177.85,-0.35,-1.55,-1.90,,,,,,,
2008,30,1,30,-25.83,0,1.35,139.27,0.91,-1.21,-0.30,,,,,,,
2008,31,1,31,-30.55,0,1.49,131.17,2.81,0.32,3.13,,,,,,,
2008,32,2,1,-23.73,0,5.98,220.29,-0.12,0.03,-0.09,,,,,,,
2008,33,2,2,-21.74,0,2.30,236.81,0.19,-1.51,-1.32,,,,,,,
2008,34,2,3,-14.62,0,9.00,287.93,0.17,-4.95,-4.78,,,,,,,
2008,35,2,4,-25.80,0,1.95,256.97,0.73,-9.18,-8.46,,,,,,,
2008,36,2,5,-22.75,0,5.06,286.58,7.65,-5.33,2.32,,,,,,,
2008,37,2,6,-21.98,0,4.72,282.51,-0.45,-1.75,-2.19,,,,,,,
2008,38,2,7,-24.27,0,2.62,195.08,8.69,-2.92,5.78,,,,,,,
2008,39,2,8,-14.47,0,7.60,256.84,0.26,-1.86,-1.60,,,,,,,
2008,40,2,9,-13.52,0,6.92,217.36,0.68,-6.72,-6.03,,,,,,,
2008,41,2,10,-29.51,0,1.96,208.91,4.78,-6.10,-1.32,,,,,,,
2008,42,2,11,-19.34,0,5.98,160.87,1.04,-1.65,-0.62,,,,,,,
2008,43,2,12,-12.94,0,6.70,159.82,2.10,-4.33,-2.23,,,,,,,
2008,44,2,13,-31.30,0,3.89,132.29,10.81,-32.58,-21.77,,,,,,,
2008,45,2,14,-34.65,0,1.86,185.22,9.41,-16.61,-7.20,,,,,,,
2008,46,2,15,-29.68,0,1.43,164.43,10.39,-8.04,2.35,,,,,,,
2008,47,2,16,-21.90,0,4.98,274.61,12.92,-3.00,9.92,,,,,,,
2008,48,2,17,-19.56,0,6.72,280.97,11.53,-4.52,7.01,,,,,,,
2008,49,2,18,-20.62,0,5.46,280.58,24.37,-29.52,-5.15,,,,,,,
2008,50,2,19,-25.06,0,0.63,220.56,6.61,-2.84,3.76,,,,,,,
2008,51,2,20,-12.17,0,2.28,175.75,0.60,0.87,1.47,,,,,,,
2008,52,2,21,-6.06,0,8.00,268.83,2.46,-19.66,-17.20,,,,,,,
2008,53,2,22,-11.27,0,3.62,260.53,4.64,-22.80,-18.17,,,,,,,
2008,54,2,23,-13.21,0,8.23,281.70,3.28,-10.86,-7.58,,,,,,,
2008,55,2,24,-14.89,0,10.22,285.47,4.80,-12.07,-7.27,,,,,,,
2008,56,2,25,-14.81,0,10.99,254.86,5.49,-12.12,-6.63,,,,,,,
2008,57,2,26,-21.25,0,3.64,224.28,18.90,-38.34,-19.44,,,,,,,
2008,58,2,27,-22.13,0,2.94,215.33,6.25,-10.18,-3.93,,,,,,,
2008,59,2,28,-24.25,0,6.33,281.65,14.06,-33.65,-19.60,,,,,,,
2008,60,3,1,-32.12,0,2.17,232.83,27.49,-36.52,-9.03,,,,,,,
2008,61,3,2,-30.45,0,4.85,102.51,29.98,-25.34,4.64,,,,,,,
2008,62,3,3,-17.18,0,4.79,192.74,10.53,-9.00,1.53,,,,,,,
2008,63,3,4,-10.72,0,6.64,249.88,11.88,-14.77,-2.88,,,,,,,
2008,64,3,5,-16.93,0,3.44,177.54,3.67,-27.24,-23.57,,,,,,,
2008,65,3,6,-15.78,0,3.18,183.18,11.22,-29.06,-17.83,,,,,,,
2008,66,3,7,-11.93,0,2.51,192.22,9.18,-8.72,0.46,,,,,,,
2008,67,3,8,-14.62,0,2.98,112.09,19.90,-31.15,-11.25,,,,,,,
2008,68,3,9,-19.67,0,6.00,89.58,30.55,-39.99,-9.45,,,,,,,
2008,69,3,10,-23.30,0,6.77,67.15,12.36,-8.10,4.26,,,,,,,
2008,70,3,11,-21.66,0,5.78,79.12,18.29,-17.35,0.94,,,,,,,
2008,71,3,12,-17.81,0,5.71,79.40,14.27,-8.35,5.92,,,,,,,
2008,72,3,13,-18.54,0,1.90,123.90,28.83,-29.63,-0.80,,,,,,,
2008,73,3,14,-15.76,0,5.45,93.65,9.66,0.49,10.16,,,,,,,
2008,74,3,15,-8.31,0,5.95,210.55,10.61,-1.49,9.11,,,,,,,
2008,75,3,16,-15.16,0,4.00,252.30,24.11,-30.27,-6.17,,,,,,,
2008,76,3,17,-19.18,0,3.01,259.00,25.21,-14.12,11.10,,,,,,,
2008,77,3,18,-27.57,0,2.66,117.72,19.60,-20.74,-1.14,,,,,,,
2008,78,3,19,-23.32,0,4.78,70.65,17.06,-19.90,-2.84,,,,,,,
2008,79,3,20,-23.68,0,2.38,125.64,9.78,-21.37,-11.58,,,,,,,
2008,80,3,21,-23.68,0,2.50,247.19,42.55,-30.65,11.91,,,,,,,
2008,81,3,22,-22.32,0,2.28,104.04,32.18,-31.32,0.87,,,,,,,
2008,82,3,23,-25.16,0,1.39,232.44,49.95,-15.86,34.10,,,,,,,
2008,83,3,24,-29.56,0,0.77,232.89,52.17,-21.82,30.35,,,,,,,
2008,84,3,25,-31.00,0,0.62,161.69,46.96,-26.56,20.40,,,,,,,
2008,85,3,26,-30.30,0,1.29,85.47,40.28,-29.74,10.54,,,,,,,
2008,86,3,27,-26.78,0,1.59,80.18,36.28,-31.65,4.62,,,,,,,
2008,87,3,28,-26.73,0,5.94,95.81,36.06,-42.99,-6.93,,,,,,,
2008,88,3,29,-20.06,0,5.89,130.66,41.58,-49.47,-7.89,,,,,,,
2008,89,3,30,-18.62,0,3.78,213.10,42.57,-47.25,-4.68,,,,,,,
2008,90,3,31,-19.93,0,2.18,169.30,5.48,-17.10,-11.62,,,,,,,
2008,91,4,1,-10.70,0,8.55,283.16,27.48,-15.35,12.13,,,,,,,
2008,92,4,2,-16.75,0,6.11,310.52,36.03,-27.21,8.82,,,,,,,
2008,93,4,3,-17.03,0,2.18,182.11,21.64,-9.33,12.31,,,,,,,
2008,94,4,4,-16.32,0,1.89,102.38,22.33,-11.70,10.63,,,,,,,
2008,95,4,5,-19.81,0,4.56,99.69,50.16,-39.40,10.76,,,,,,,
2008,96,4,6,-18.67,0,3.97,77.76,54.97,-40.33,14.65,,,,,,,
2008,97,4,7,-19.62,0,4.93,72.46,54.97,-43.86,11.10,,,,,,,
2008,98,4,8,-18.88,0,3.49,76.33,54.56,-33.80,20.76,,,,,,,
2008,99,4,9,-18.30,0,3.39,91.37,51.61,-43.07,8.54,,,,,,,
2008,100,4,10,-15.67,0,5.72,99.10,52.50,-46.49,6.01,,,,,,,
2008,101,4,11,-10.98,0,6.82,113.06,48.95,-45.66,3.29,,,,,,,
2008,102,4,12,-9.21,0,7.67,263.35,28.41,-10.99,17.42,,,,,,,
2008,103,4,13,-15.28,0,5.48,275.25,68.60,-48.71,19.89,,,,,,,
2008,104,4,14,-18.15,0,3.75,296.23,65.16,-45.00,20.16,,,,,,,
2008,105,4,15,-20.55,0,2.45,166.88,62.13,-42.18,19.95,,,,,,,
2008,106,4,16,-16.27,0,3.20,110.93,52.73,-43.34,9.38,,,,,,,
2008,107,4,17,-18.32,0,2.20,85.35,62.79,-42.55,20.24,,,,,,,
2008,108,4,18,-22.61,0,2.04,162.40,72.64,-36.70,35.93,,,,,,,
2008,109,4,19,-23.27,0,1.18,199.23,53.35,-13.49,39.87,,,,,,,
2008,110,4,20,-25.61,0,1.54,220.56,64.71,-37.98,26.74,,,,,,,
2008,111,4,21,-24.00,0,1.83,201.81,69.19,-42.36,26.82,,,,,,,
2008,112,4,22,-23.06,0,1.68,70.50,70.84,-41.71,29.13,,,,,,,
2008,113,4,23,-18.72,0,4.45,72.00,67.00,-41.08,25.92,,,,,,,
2008,114,4,24,-11.68,0,5.39,85.99,67.37,-42.57,24.79,,,,,,,
2008,115,4,25,-2.83,0,4.87,97.01,28.58,-9.28,19.29,,,,,,,
2008,116,4,26,-5.35,0,1.61,113.92,51.52,-18.83,32.70,,,,,,,
2008,117,4,27,-9.15,0,2.35,298.33,47.13,-14.12,33.00,,,,,,,
2008,118,4,28,-13.83,0,3.12,150.13,52.59,-28.51,24.09,,,,,,,
2008,119,4,29,-14.40,0,7.45,87.50,79.46,-46.13,33.32,,,,,,,
2008,120,4,30,-3.34,0.4,6.16,138.58,49.71,-23.50,26.20,,,,,,,
2008,121,5,1,-4.44,0,4.27,234.23,50.48,-23.86,26.62,,,,,,,
2008,122,5,2,-11.48,0,2.45,42.84,61.50,-26.76,34.75,,,,,,,
2008,123,5,3,-11.00,0,4.13,55.60,61.60,-19.71,41.88,,,,,,,
2008,124,5,4,-11.58,0,4.37,36.52,66.14,-14.30,51.84,,,,,,,
2008,125,5,5,-11.07,0,5.93,63.92,33.89,-2.41,31.48,,,,,,,
2008,126,5,6,-11.39,0,3.53,65.61,57.39,-19.30,38.09,,,,,,,
2008,127,5,7,-12.19,0,3.76,66.96,75.74,-42.66,33.09,,,,,,,
2008,128,5,8,-12.02,0,3.21,89.45,83.59,-38.39,45.21,,,,,,,
2008,129,5,9,-3.77,0,5.07,96.50,83.24,-50.89,32.35,,,,,,,
2008,130,5,10,-5.43,0,7.15,77.10,80.96,-44.40,36.57,,,,,,,
2008,131,5,11,-1.97,0,7.63,86.23,75.04,-31.78,43.26,,,,,,,
2008,132,5,12,-4.77,0,2.23,72.98,35.79,0.29,36.08,,,,,,,
2008,133,5,13,-8.39,0,1.83,63.62,82.85,4.91,87.75,,,,,,,
2008,134,5,14,-7.38,0,5.27,69.47,90.85,2.01,92.85,,,,,,,
2008,135,5,15,-9.05,0,4.30,52.33,94.12,-22.28,71.83,,,,,,,
2008,136,5,16,-5.12,0,2.97,60.82,92.44,-53.68,38.76,,,,,,,
2008,137,5,17,-3.51,0,3.50,157.17,95.00,-32.43,62.58,,,,,,,
2008,138,5,18,-7.61,0,3.82,256.81,58.81,-15.37,43.44,,,,,,,
2008,139,5,19,-8.08,0,5.90,83.52,91.52,-24.19,67.34,,,,,,,
2008,140,5,20,-4.35,0,8.31,76.39,99.16,-28.67,70.48,,,,,,,
2008,141,5,21,-3.28,0,7.17,68.07,68.16,-25.67,42.49,,,,,,,
2008,142,5,22,-1.03,0,6.04,54.72,41.44,-5.12,36.33,,,,,,,
2008,143,5,23,-3.02,0,5.76,58.71,77.36,-13.19,64.17,,,,,,,
2008,144,5,24,-2.79,0,8.42,66.37,61.03,-6.91,54.12,,,,,,,
2008,145,5,25,-0.53,3.7,3.37,146.66,34.84,-1.27,33.57,,,,,,,
2008,146,5,26,-1.96,0,4.78,83.91,53.62,-5.65,47.98,,,,,,,
2008,147,5,27,-3.74,0,3.89,44.60,52.32,-8.75,43.58,,,,,,,
2008,148,5,28,-4.14,0,2.19,167.80,52.45,-9.64,42.81,,,,,,,
2008,149,5,29,-4.52,0,3.75,145.80,87.46,-31.88,55.58,,,,,,,
2008,150,5,30,-0.67,0,5.78,88.69,112.39,-51.92,60.48,,,,,,,
2008,151,5,31,0.64,0,2.64,212.06,102.56,-41.10,61.47,,,,,,,
2008,152,6,1,0.70,0,2.37,133.20,103.01,-31.32,71.69,,,,,,,
2008,153,6,2,-0.48,0,3.03,179.85,112.46,-28.78,83.68,,,,,,,
2008,154,6,3,-0.07,0,2.00,111.01,100.75,-23.81,76.95,,,,,,,
2008,155,6,4,5.73,0,2.77,70.58,164.30,-34.60,129.69,,,,,,,
2008,156,6,5,-0.29,0,4.18,41.08,147.08,-22.23,124.84,,,,,,,
2008,157,6,6,-0.49,0,3.31,263.35,102.77,-5.70,97.07,,,,,,,
2008,158,6,7,-0.68,0,3.29,69.52,140.94,-10.33,130.61,,,,,,,
2008,159,6,8,-0.33,0,3.52,117.96,167.76,-20.98,146.79,,,,,,,
2008,160,6,9,0.30,0,2.64,292.19,205.24,-34.87,170.38,,,,,,,
2008,161,6,10,2.19,1.2,5.30,271.39,141.94,-21.21,120.72,,,,,,,
2008,162,6,11,1.44,0,5.28,296.28,253.02,-49.97,203.07,,,,,,,
2008,163,6,12,5.49,0,2.88,159.93,199.71,-50.64,149.06,,,,,,,
2008,164,6,13,10.30,0,3.04,138.11,294.05,-82.08,211.98,,,,,,,
2008,165,6,14,11.05,0,3.80,122.89,272.15,-71.86,200.29,,,,,,,
2008,166,6,15,2.27,1.5,4.60,304.63,163.20,-34.02,129.18,,,,,,,
2008,167,6,16,4.19,0,1.46,172.39,161.12,-46.21,114.92,,,,,,,
2008,168,6,17,5.44,0,3.41,202.51,300.63,-80.01,220.62,,,,,,,
2008,169,6,18,10.18,0.8,3.34,182.33,254.92,-55.73,199.21,,,,,,,
2008,170,6,19,3.91,4.9,3.00,218.10,69.68,-3.36,66.31,,,,,,,
2008,171,6,20,5.88,0,3.24,72.94,222.13,-31.96,190.17,,,,,,,
2008,172,6,21,7.06,0,4.23,54.53,209.12,-32.01,177.11,,,,,,,
2008,173,6,22,6.39,0,4.86,48.50,248.73,-51.77,196.96,,,,,,,
2008,174,6,23,3.50,1.3,4.06,119.08,69.48,-7.13,62.36,,,,,,,
2008,175,6,24,3.71,0,2.26,111.53,122.84,-19.21,103.63,,,,,,,
2008,176,6,25,7.59,0,3.12,49.82,269.20,-58.28,210.92,,,,,,,
2008,177,6,26,4.93,0,3.97,47.42,232.50,-49.01,183.50,,,,,,,
2008,178,6,27,5.28,0,5.08,47.37,195.43,-53.46,141.97,,,,,,,
2008,179,6,28,8.57,0,4.11,58.53,176.90,-41.13,135.78,,,,,,,
2008,180,6,29,7.46,0,3.97,48.66,242.72,-49.86,192.87,,,,,,,
2008,181,6,30,9.18,0,3.82,54.72,293.26,-75.51,217.74,,,,,,,
2008,182,7,1,9.61,0.3,3.24,97.91,209.86,-49.04,160.82,,,,,,,
2008,183,7,2,8.80,0,4.05,65.05,288.17,-81.09,207.06,,,,,,,
2008,184,7,3,11.36,6.1,3.16,204.58,99.88,-25.13,74.76,,,,,,,
2008,185,7,4,12.47,5.4,3.68,241.71,134.38,-26.57,107.82,,,,,,,
2008,186,7,5,4.92,3.8,8.10,288.85,106.83,-11.32,95.52,,,,,,,
2008,187,7,6,5.85,0.9,4.18,289.24,80.09,-12.04,68.05,,,,,,,
2008,188,7,7,12.53,0,4.22,281.21,179.75,-40.91,138.85,,,,,,,
2008,189,7,8,7.92,1.6,2.79,96.88,102.41,-15.47,86.94,,,,,,,
2008,190,7,9,5.57,1.3,2.06,144.52,75.51,-3.66,71.85,,,,,,,
2008,191,7,10,7.96,0.2,3.73,54.12,196.79,-33.04,163.75,,,,,,,
2008,192,7,11,6.22,1,3.80,167.91,144.23,-24.36,119.88,,,,,,,
2008,193,7,12,7.72,0,1.87,62.53,264.06,-74.01,190.07,,,,,,,
2008,194,7,13,12.59,0,1.73,175.51,214.20,-63.00,151.21,,,,,,,
2008,195,7,14,18.44,0,4.18,152.68,256.56,-76.45,180.12,,,,,,,
2008,196,7,15,16.28,0,2.93,231.94,264.36,-80.69,183.66,,,,,,,
2008,197,7,16,12.49,0,3.72,307.35,173.81,-50.02,123.80,,,,,,,
2008,198,7,17,6.70,0,5.15,305.61,102.36,-18.43,83.93,,,,,,,
2008,199,7,18,12.97,0,5.18,195.04,244.96,-63.58,181.37,,,,,,,
2008,200,7,19,9.20,6.9,3.79,237.62,60.15,-14.34,45.81,,,,,,,
2008,201,7,20,10.44,0,4.81,273.30,226.55,-56.82,169.74,,,,,,,
2008,202,7,21,11.97,0,3.07,259.15,157.19,-48.10,109.09,,,,,,,
2008,203,7,22,16.84,0,2.38,156.21,237.20,-69.65,167.55,,,,,,,
2008,204,7,23,18.70,0,3.33,162.20,241.90,-67.37,174.52,,,,,,,
2008,205,7,24,16.17,0.2,3.72,71.67,218.30,-52.00,166.31,,,,,,,
2008,206,7,25,16.75,0.3,2.80,235.62,201.91,-47.50,154.41,,,,,,,
2008,207,7,26,14.11,5.3,2.08,231.68,165.18,-31.93,133.26,,,,,,,
2008,208,7,27,6.77,1.6,3.42,202.72,63.38,-9.07,54.30,,,,,,,
2008,209,7,28,7.21,2.8,2.67,110.94,80.62,-13.31,67.31,,,,,,,
2008,210,7,29,10.71,0.8,2.32,161.85,73.59,-5.06,68.52,,,,,,,
2008,211,7,30,16.36,0,2.06,184.34,186.08,-46.03,140.03,,,,,,,
2008,212,7,31,11.97,1,5.09,294.88,182.84,-36.59,146.25,,,,,,,
2008,213,8,1,7.59,3.4,2.00,163.46,59.27,-9.74,49.53,,,,,,,
2008,214,8,2,5.82,1.7,3.73,49.22,111.05,-25.03,86.03,,,,,,,
2008,215,8,3,7.15,0,3.90,96.06,163.96,-54.14,109.82,,,,,,,
2008,216,8,4,13.21,0,3.36,131.84,114.91,-25.32,89.59,,,,,,,
2008,217,8,5,9.50,6.3,4.28,226.96,61.44,-7.73,53.71,,,,,,,
2008,218,8,6,7.41,0,2.20,142.32,76.79,-17.61,59.19,,,,,,,
2008,219,8,7,7.56,12.8,4.05,77.90,41.15,-9.07,32.08,,,,,,,
2008,220,8,8,4.77,1.4,4.07,266.44,89.00,-8.75,80.25,,,,,,,
2008,221,8,9,5.13,0.2,3.49,285.64,77.44,-16.97,60.47,,,,,,,
2008,222,8,10,5.52,0.5,5.10,285.03,38.74,-11.62,27.11,,,,,,,
2008,223,8,11,4.85,0.4,4.62,293.11,83.55,-14.35,69.20,,,,,,,
2008,224,8,12,6.84,0,3.53,207.50,118.13,-35.16,82.97,,,,,,,
2008,225,8,13,4.59,0,4.61,145.36,70.13,-16.06,54.07,,,,,,,
2008,226,8,14,3.57,0,5.11,287.86,75.84,-19.58,56.27,,,,,,,
2008,227,8,15,7.56,0,4.05,231.84,104.20,-34.21,69.98,,,,,,,
2008,228,8,16,8.41,7.5,5.40,251.51,20.84,-4.30,16.54,,,,,,,
2008,229,8,17,4.25,2.6,6.85,284.65,73.63,-12.18,61.45,,,,,,,
2008,230,8,18,5.59,0.7,3.29,216.86,126.15,-28.90,97.24,,,,,,,
2008,231,8,19,9.46,2.2,3.23,221.23,75.47,-15.29,60.19,,,,,,,
2008,232,8,20,6.74,0,2.22,269.12,47.23,-13.10,34.12,,,,,,,
2008,233,8,21,1.97,0,3.53,34.33,64.02,-14.07,49.96,,,,,,,
2008,234,8,22,3.55,0,4.23,83.35,121.04,-45.31,75.72,,,,,,,
2008,235,8,23,6.07,0,3.40,104.60,149.19,-48.34,100.86,,,,,,,
2008,236,8,24,7.78,0,2.17,113.58,140.30,-54.21,86.09,,,,,,,
2008,237,8,25,7.82,0,1.62,159.50,137.59,-38.39,99.20,,,,,,,
2008,238,8,26,4.10,0.3,2.68,306.30,54.94,-8.85,46.09,,,,,,,
2008,239,8,27,5.03,0.3,4.03,116.48,68.42,-11.95,56.47,,,,,,,
2008,240,8,28,5.46,4.1,3.21,150.01,49.19,-5.05,44.14,,,,,,,
2008,241,8,29,5.55,0.1,3.13,231.16,100.43,-25.59,74.84,,,,,,,
2008,242,8,30,4.70,5.2,3.68,309.14,38.12,-9.05,29.07,,,,,,,
2008,243,8,31,2.03,2.3,6.03,281.14,87.33,-24.15,63.18,,,,,,,
2008,244,9,1,3.21,0.7,7.52,290.54,44.57,-13.30,31.27,,,,,,,
2008,245,9,2,1.26,0.6,6.83,301.52,66.22,-24.33,41.89,,,,,,,
2008,246,9,3,2.80,5.7,4.54,248.58,24.55,-14.69,9.86,,,,,,,
2008,247,9,4,2.11,0.1,3.87,259.28,101.81,-38.20,63.61,,,,,,,
2008,248,9,5,6.58,0.8,3.71,214.76,53.73,-12.15,41.58,,,,,,,
2008,249,9,6,4.45,4.3,4.46,306.17,44.06,-7.95,36.10,,,,,,,
2008,250,9,7,0.41,0,3.14,293.25,68.85,-20.98,47.88,,,,,,,
2008,251,9,8,1.81,0,3.29,226.14,70.90,-18.54,52.37,,,,,,,
2008,252,9,9,3.30,1.5,3.22,263.93,22.94,-7.35,15.59,,,,,,,
2008,253,9,10,0.84,0,4.05,334.47,60.42,-16.08,44.34,,,,,,,
2008,254,9,11,-1.05,0,1.64,153.10,85.33,-29.79,55.55,,,,,,,
2008,255,9,12,-0.86,0,4.10,98.64,85.38,-47.23,38.15,,,,,,,
2008,256,9,13,-1.66,0,3.36,92.62,80.81,-33.02,47.79,,,,,,,
2008,257,9,14,0.22,0,1.66,185.09,87.34,-43.15,44.19,,,,,,,
2008,258,9,15,1.35,0,3.32,115.18,107.63,-69.97,37.65,,,,,,,
2008,259,9,16,2.29,0,3.43,110.74,99.57,-71.22,28.35,,,,,,,
2008,260,9,17,-2.11,0,3.14,58.69,61.94,-34.54,27.40,,,,,,,
2008,261,9,18,-3.43,0,2.22,50.92,91.46,-65.09,26.37,,,,,,,
2008,262,9,19,-2.94,0,1.66,150.48,57.80,-45.05,12.75,,,,,,,
2008,263,9,20,0.52,0,4.59,126.30,89.25,-68.31,20.95,,,,,,,
2008,264,9,21,2.73,0,4.04,185.52,82.88,-55.91,26.97,,,,,,,
2008,265,9,22,0.04,0,2.91,97.21,40.88,-11.10,29.78,,,,,,,
2008,266,9,23,-2.07,0,3.81,41.32,28.79,-9.95,18.85,,,,,,,
2008,267,9,24,-1.97,0,1.93,114.21,28.34,-10.52,17.82,,,,,,,
2008,268,9,25,-2.49,0,2.62,173.89,25.41,-17.58,7.84,,,,,,,
2008,269,9,26,-3.17,0,3.07,226.93,46.57,-22.36,24.21,,,,,,,
2008,270,9,27,-1.11,0,6.30,286.03,25.54,-16.49,9.05,,,,,,,
2008,271,9,28,-1.54,0,4.75,307.84,23.48,-15.31,8.17,,,,,,,
2008,272,9,29,-3.33,0,1.24,182.19,32.85,-15.36,17.48,,,,,,,
2008,273,9,30,-3.27,0,2.10,76.89,20.25,-19.62,0.63,,,,,,,
2008,274,10,1,-3.96,0,2.16,118.68,49.98,-20.59,29.39,,,,,,,
2008,275,10,2,-2.32,0,3.87,88.91,54.00,-50.95,3.04,,,,,,,
